Customer,# Transactions,Year
CUSTOMER 430,75,2012
CUSTOMER 431,124473,2012
CUSTOMER 434,0,2012
CUSTOMER 438,280427,2012
CUSTOMER 439,300,2012
CUSTOMER 441,35363341,2012
CUSTOMER 444,16871,2012
CUSTOMER 446,55802,2012
CUSTOMER 450,78967,2012
CUSTOMER 451,0,2012
CUSTOMER 459,0,2012
CUSTOMER 460,69616,2012
CUSTOMER 463,113553,2012
CUSTOMER 464,13248,2012
CUSTOMER 467,25491,2012
CUSTOMER 469,39148,2012
CUSTOMER 470,145,2012
CUSTOMER 471,155954,2012
CUSTOMER 472,230,2012
CUSTOMER 473,36,2012
CUSTOMER 474,0,2012
CUSTOMER 476,824771,2012
CUSTOMER 477,53,2012
CUSTOMER 478,10,2012
CUSTOMER 479,0,2012
CUSTOMER 480,386158,2012
CUSTOMER 482,8169,2012
CUSTOMER 484,2415510,2012
CUSTOMER 487,186439,2012
CUSTOMER 488,262009,2012
CUSTOMER 489,9,2012
CUSTOMER 490,44,2012
CUSTOMER 497,212020,2012
CUSTOMER 500,1058315,2012
CUSTOMER 503,0,2012
CUSTOMER 514,108789,2012
CUSTOMER 515,0,2012
CUSTOMER 518,83732,2012
CUSTOMER 522,7223067,2012
CUSTOMER 524,72855,2012
CUSTOMER 526,520611,2012
CUSTOMER 529,1706,2012
CUSTOMER 532,63264,2012
CUSTOMER 533,6182,2012
CUSTOMER 534,405821,2012
CUSTOMER 538,11115,2012
CUSTOMER 539,91495,2012
CUSTOMER 540,22751,2012
CUSTOMER 543,28686,2012
CUSTOMER 544,0,2012
CUSTOMER 547,17698,2012
CUSTOMER 548,710,2012
CUSTOMER 549,15050,2012
CUSTOMER 551,91087,2012
CUSTOMER 554,0,2012
CUSTOMER 555,422727,2012
CUSTOMER 556,88792,2012
CUSTOMER 561,4616,2012
CUSTOMER 564,72,2012
CUSTOMER 565,25852,2012
CUSTOMER 566,749779,2012
CUSTOMER 568,103038,2012
CUSTOMER 569,30,2012
CUSTOMER 571,252746,2012
CUSTOMER 572,634623,2012
CUSTOMER 575,409,2012
CUSTOMER 578,215944,2012
CUSTOMER 581,2515462,2012
CUSTOMER 583,1862,2012
CUSTOMER 585,7042,2012
CUSTOMER 587,917,2012
CUSTOMER 589,0,2012
CUSTOMER 591,0,2012
CUSTOMER 594,16214,2012
CUSTOMER 595,4962,2012
CUSTOMER 603,168687,2012
CUSTOMER 606,0,2012
CUSTOMER 607,381497,2012
CUSTOMER 608,4174218,2012
CUSTOMER 609,305,2012
CUSTOMER 612,3488,2012
CUSTOMER 615,336575,2012
CUSTOMER 617,102,2012
CUSTOMER 619,0,2012
CUSTOMER 620,695071,2012
CUSTOMER 627,551063,2012
CUSTOMER 628,0,2012
CUSTOMER 634,10739,2012
CUSTOMER 635,22,2012
CUSTOMER 638,98348,2012
CUSTOMER 643,597,2012
CUSTOMER 648,153056,2012
CUSTOMER 651,0,2012
CUSTOMER 655,4132166,2012
CUSTOMER 656,43419,2012
CUSTOMER 660,45139,2012
CUSTOMER 661,0,2012
CUSTOMER 662,1402976,2012
CUSTOMER 663,557,2012
CUSTOMER 664,267,2012
CUSTOMER 665,0,2012
CUSTOMER 666,36412,2012
CUSTOMER 667,1861480,2012
CUSTOMER 672,299789,2012
CUSTOMER 673,4917,2012
CUSTOMER 674,33334,2012
CUSTOMER 675,234649,2012
CUSTOMER 676,409,2012
CUSTOMER 677,37080623,2012
CUSTOMER 678,40315,2012
CUSTOMER 679,5826748,2012
CUSTOMER 680,5184,2012
CUSTOMER 682,0,2012
CUSTOMER 683,3353787,2012
CUSTOMER 684,373,2012
CUSTOMER 685,204,2012
CUSTOMER 687,277,2012
CUSTOMER 688,82817,2012
CUSTOMER 692,352395,2012
CUSTOMER 693,15881,2012
CUSTOMER 694,331375,2012
CUSTOMER 695,31742,2012
CUSTOMER 696,0,2012
CUSTOMER 698,27866,2012
CUSTOMER 699,243886,2012
CUSTOMER 705,548,2012
CUSTOMER 707,48,2012
CUSTOMER 708,1816648,2012
CUSTOMER 709,688,2012
CUSTOMER 711,211607,2012
CUSTOMER 713,3242070,2012
CUSTOMER 715,23367,2012
CUSTOMER 716,2151419,2012
CUSTOMER 718,208226,2012
CUSTOMER 719,6250822,2012
CUSTOMER 720,4470,2012
CUSTOMER 722,723182,2012
CUSTOMER 723,4407,2012
CUSTOMER 724,1565207,2012
CUSTOMER 725,17267,2012
CUSTOMER 726,1424376,2012
CUSTOMER 727,18443,2012
CUSTOMER 728,0,2012
CUSTOMER 729,126870,2012
CUSTOMER 731,506155,2012
CUSTOMER 733,1216448,2012
CUSTOMER 734,0,2012
CUSTOMER 735,0,2012
CUSTOMER 736,18449,2012
CUSTOMER 737,285180,2012
CUSTOMER 738,1280,2012
CUSTOMER 739,22,2012
CUSTOMER 740,1346,2012
CUSTOMER 742,654,2012
CUSTOMER 743,1128,2012
CUSTOMER 745,1549829,2012
CUSTOMER 746,68074,2012
CUSTOMER 747,8531,2012
CUSTOMER 748,0,2012
CUSTOMER 749,85328,2012
CUSTOMER 750,35,2012
CUSTOMER 751,132,2012
CUSTOMER 754,59,2012
CUSTOMER 761,269965,2012
CUSTOMER 762,32342,2012
CUSTOMER 768,0,2012
CUSTOMER 769,0,2012
CUSTOMER 772,0,2012
CUSTOMER 774,802117023,2012
CUSTOMER 777,0,2012
CUSTOMER 781,36,2012
CUSTOMER 782,6852287,2012
CUSTOMER 784,1393,2012
CUSTOMER 786,48022,2012
CUSTOMER 787,335,2012
CUSTOMER 789,752160,2012
CUSTOMER 792,14195,2012
CUSTOMER 794,0,2012
CUSTOMER 797,384,2012
CUSTOMER 798,7989939,2012
CUSTOMER 800,0,2012
CUSTOMER 802,566,2012
CUSTOMER 803,478867,2012
CUSTOMER 804,37128,2012
CUSTOMER 805,792,2012
CUSTOMER 806,96,2012
CUSTOMER 809,15195,2012
CUSTOMER 810,56188,2012
CUSTOMER 811,3093,2012
CUSTOMER 813,0,2012
CUSTOMER 815,120886,2012
CUSTOMER 817,471,2012
CUSTOMER 823,63209,2012
CUSTOMER 824,753429,2012
CUSTOMER 825,670545,2012
CUSTOMER 826,4,2012
CUSTOMER 828,0,2012
CUSTOMER 829,5,2012
CUSTOMER 830,2883,2012
CUSTOMER 831,0,2012
CUSTOMER 832,15414,2012
CUSTOMER 835,0,2012
CUSTOMER 838,34,2012
CUSTOMER 841,0,2012
CUSTOMER 842,40,2012
CUSTOMER 845,21034,2012
CUSTOMER 847,97055,2012
CUSTOMER 850,2904,2012
CUSTOMER 851,1,2012
CUSTOMER 853,3392473,2012
CUSTOMER 854,8991,2012
CUSTOMER 856,22655,2012
CUSTOMER 858,1489,2012
CUSTOMER 861,927324,2012
CUSTOMER 862,0,2012
CUSTOMER 864,189851,2012
CUSTOMER 865,792156,2012
CUSTOMER 866,131958,2012
CUSTOMER 867,365186,2012
CUSTOMER 869,831,2012
CUSTOMER 870,299070,2012
CUSTOMER 871,73729,2012
CUSTOMER 873,1104,2012
CUSTOMER 875,127537,2012
CUSTOMER 877,1104310,2012
CUSTOMER 878,393455,2012
CUSTOMER 881,52,2012
CUSTOMER 882,113947,2012
CUSTOMER 884,129267,2012
CUSTOMER 886,73611,2012
CUSTOMER 890,3130030,2012
CUSTOMER 891,40115,2012
CUSTOMER 892,15214,2012
CUSTOMER 894,147431,2012
CUSTOMER 895,0,2012
CUSTOMER 896,0,2012
CUSTOMER 898,22431,2012
CUSTOMER 899,60524,2012
CUSTOMER 900,731,2012
CUSTOMER 907,185012,2012
CUSTOMER 912,174206,2012
CUSTOMER 915,3161,2012
CUSTOMER 917,12061,2012
CUSTOMER 924,470262,2012
CUSTOMER 926,22195,2012
CUSTOMER 929,1852,2012
CUSTOMER 934,1426,2012
CUSTOMER 935,261212,2012
CUSTOMER 936,566315,2012
CUSTOMER 937,0,2012
CUSTOMER 940,88,2012
CUSTOMER 942,46811,2012
CUSTOMER 944,0,2012
CUSTOMER 946,0,2012
CUSTOMER 947,339,2012
CUSTOMER 949,162992,2012
CUSTOMER 952,188,2012
CUSTOMER 953,347399,2012
CUSTOMER 954,71,2012
CUSTOMER 958,946,2012
CUSTOMER 959,1417,2012
CUSTOMER 960,379,2012
CUSTOMER 963,0,2012
CUSTOMER 965,0,2012
CUSTOMER 968,0,2012
CUSTOMER 969,5266,2012
CUSTOMER 973,2173415,2012
CUSTOMER 975,1177,2012
CUSTOMER 976,128320,2012
CUSTOMER 977,52876,2012
CUSTOMER 982,32955,2012
CUSTOMER 984,395932,2012
CUSTOMER 987,22180,2012
CUSTOMER 990,7882,2012
CUSTOMER 991,10521634,2012
CUSTOMER 994,30058,2012
CUSTOMER 995,49376,2012
CUSTOMER 996,38825,2012
CUSTOMER 998,0,2012
CUSTOMER 999,0,2012
CUSTOMER 1002,78028,2012
CUSTOMER 1003,2863135,2012
CUSTOMER 1004,179,2012
CUSTOMER 1005,35,2012
CUSTOMER 1006,1223,2012
CUSTOMER 1008,1032191,2012
CUSTOMER 1009,1117865,2012
CUSTOMER 1010,2918430,2012
CUSTOMER 1011,628644,2012
CUSTOMER 1012,1035036,2012
CUSTOMER 1013,0,2012
CUSTOMER 1014,0,2012
CUSTOMER 1015,724,2012
CUSTOMER 1020,31930,2012
CUSTOMER 1021,0,2012
CUSTOMER 1022,522830,2012
CUSTOMER 1023,267589,2012
CUSTOMER 1025,452778,2012
CUSTOMER 1028,0,2012
CUSTOMER 1030,13684,2012
CUSTOMER 1031,1255,2012
CUSTOMER 1032,446656,2012
CUSTOMER 1033,0,2012
CUSTOMER 1035,18289,2012
CUSTOMER 1036,45,2012
CUSTOMER 1037,2594,2012
CUSTOMER 1039,4819,2012
CUSTOMER 1044,4071397,2012
CUSTOMER 1047,8560,2012
CUSTOMER 1048,14405,2012
CUSTOMER 1049,146450,2012
CUSTOMER 1050,31749,2012
CUSTOMER 1052,0,2012
CUSTOMER 1054,55,2012
CUSTOMER 1055,990,2012
CUSTOMER 1056,64666,2012
CUSTOMER 1058,0,2012
CUSTOMER 1060,132432,2012
CUSTOMER 1062,0,2012
CUSTOMER 1064,125191,2012
CUSTOMER 1065,1216,2012
CUSTOMER 1071,609993,2012
CUSTOMER 1073,4,2012
CUSTOMER 1075,70,2012
CUSTOMER 1078,0,2012
CUSTOMER 1079,64352,2012
CUSTOMER 1080,620236,2012
CUSTOMER 1082,614,2012
CUSTOMER 1083,452508,2012
CUSTOMER 1084,1197,2012
CUSTOMER 1085,321560,2012
CUSTOMER 1086,684152,2012
CUSTOMER 1089,234,2012
CUSTOMER 1090,1770,2012
CUSTOMER 1092,0,2012
CUSTOMER 1093,16316,2012
CUSTOMER 1094,8670,2012
CUSTOMER 1097,2667952,2012
CUSTOMER 1100,84877,2012
CUSTOMER 1101,0,2012
CUSTOMER 1103,178626,2012
CUSTOMER 1105,0,2012
CUSTOMER 1106,0,2012
CUSTOMER 1108,18148,2012
CUSTOMER 1110,3339,2012
CUSTOMER 1112,206915,2012
CUSTOMER 1114,13111396,2012
CUSTOMER 1118,1344210,2012
CUSTOMER 1121,4160,2012
CUSTOMER 1122,116755,2012
CUSTOMER 1123,143631,2012
CUSTOMER 1125,277,2012
CUSTOMER 1127,0,2012
CUSTOMER 1129,17911,2012
CUSTOMER 1130,0,2012
CUSTOMER 1131,911178,2012
CUSTOMER 1134,64330,2012
CUSTOMER 1135,310,2012
CUSTOMER 1139,0,2012
CUSTOMER 1141,1557259,2012
CUSTOMER 1145,908,2012
CUSTOMER 1146,15680,2012
CUSTOMER 1149,505794,2012
CUSTOMER 1150,190,2012
CUSTOMER 1155,188401,2012
CUSTOMER 1156,711,2012
CUSTOMER 1158,94723,2012
CUSTOMER 1161,0,2012
CUSTOMER 1165,70037,2012
CUSTOMER 1166,0,2012
CUSTOMER 1167,982,2012
CUSTOMER 1168,167656,2012
CUSTOMER 1170,186477,2012
CUSTOMER 1171,10516788,2012
CUSTOMER 1172,232373,2012
CUSTOMER 1173,413162,2012
CUSTOMER 1176,12946,2012
CUSTOMER 1178,39343,2012
CUSTOMER 1179,19,2012
CUSTOMER 1180,784664,2012
CUSTOMER 1181,0,2012
CUSTOMER 1183,23306,2012
CUSTOMER 1185,294978,2012
CUSTOMER 1186,2140,2012
CUSTOMER 1188,0,2012
CUSTOMER 1190,29307,2012
CUSTOMER 1192,0,2012
CUSTOMER 1194,124709,2012
CUSTOMER 1195,583917,2012
CUSTOMER 1202,38699,2012
CUSTOMER 1203,0,2012
CUSTOMER 1204,0,2012
CUSTOMER 1206,0,2012
CUSTOMER 1211,734321,2012
CUSTOMER 1212,3156594,2012
CUSTOMER 1213,0,2012
CUSTOMER 1214,450450,2012
CUSTOMER 1217,105,2012
CUSTOMER 1219,0,2012
CUSTOMER 1221,335,2012
CUSTOMER 1222,1,2012
CUSTOMER 1224,380912,2012
CUSTOMER 1225,99,2012
CUSTOMER 1226,169,2012
CUSTOMER 1229,7,2012
CUSTOMER 1230,106,2012
CUSTOMER 1232,68,2012
CUSTOMER 1234,4016304,2012
CUSTOMER 1238,2459122,2012
CUSTOMER 1241,277942,2012
CUSTOMER 1242,141267,2012
CUSTOMER 1245,28,2012
CUSTOMER 1246,450,2012
CUSTOMER 1247,0,2012
CUSTOMER 1249,0,2012
CUSTOMER 1252,8324,2012
CUSTOMER 1253,0,2012
CUSTOMER 1256,0,2012
CUSTOMER 1257,49589,2012
CUSTOMER 1258,187,2012
CUSTOMER 1259,483368,2012
CUSTOMER 1262,0,2012
CUSTOMER 1263,9246,2012
CUSTOMER 1264,562043,2012
CUSTOMER 1272,69,2012
CUSTOMER 1273,53941,2012
CUSTOMER 1274,1626197,2012
CUSTOMER 1275,458172,2012
CUSTOMER 1277,329357,2012
CUSTOMER 1280,1301702,2012
CUSTOMER 1281,35747,2012
CUSTOMER 1282,19093,2012
CUSTOMER 1283,24,2012
CUSTOMER 1286,0,2012
CUSTOMER 1287,41758,2012
CUSTOMER 1288,21969,2012
CUSTOMER 1290,14104,2012
CUSTOMER 1292,21829,2012
CUSTOMER 1295,370327,2012
CUSTOMER 1299,38797,2012
CUSTOMER 1301,18684,2012
CUSTOMER 1303,45540,2012
CUSTOMER 1304,250781,2012
CUSTOMER 1305,195339,2012
CUSTOMER 1306,161962,2012
CUSTOMER 1307,234,2012
CUSTOMER 1309,2564,2012
CUSTOMER 1310,5845,2012
CUSTOMER 1311,15712,2012
CUSTOMER 1313,54233,2012
CUSTOMER 1314,41822,2012
CUSTOMER 1317,9,2012
CUSTOMER 1319,35,2012
CUSTOMER 1320,0,2012
CUSTOMER 1321,3727,2012
CUSTOMER 1323,264986,2012
CUSTOMER 1324,597,2012
CUSTOMER 1329,86738,2012
CUSTOMER 1330,24768,2012
CUSTOMER 1331,3,2012
CUSTOMER 1336,975564,2012
CUSTOMER 1339,4048080,2012
CUSTOMER 1341,68271,2012
CUSTOMER 1344,88902,2012
CUSTOMER 1345,780,2012
CUSTOMER 1347,17885,2012
CUSTOMER 1348,77033,2012
CUSTOMER 1350,564497,2012
CUSTOMER 1354,7676,2012
CUSTOMER 1355,745855,2012
CUSTOMER 1356,180249,2012
CUSTOMER 1358,289368,2012
CUSTOMER 1360,0,2012
CUSTOMER 1362,112748,2012
CUSTOMER 1363,134346,2012
CUSTOMER 1367,0,2012
CUSTOMER 1369,4048,2012
CUSTOMER 1371,53134,2012
CUSTOMER 1373,178944,2012
CUSTOMER 1375,7884,2012
CUSTOMER 1379,287514,2012
CUSTOMER 1380,12267,2012
CUSTOMER 1381,39571,2012
CUSTOMER 1383,427,2012
CUSTOMER 1385,39588,2012
CUSTOMER 1386,177871,2012
CUSTOMER 1392,1192808,2012
CUSTOMER 1393,5764741,2012
CUSTOMER 1394,82526,2012
CUSTOMER 1395,0,2012
CUSTOMER 1398,16298,2012
CUSTOMER 1399,7989730,2012
CUSTOMER 1401,1011,2012
CUSTOMER 1402,1129446,2012
CUSTOMER 1406,0,2012
CUSTOMER 1409,32217,2012
CUSTOMER 1411,0,2012
CUSTOMER 1412,292612,2012
CUSTOMER 1413,50609,2012
CUSTOMER 1414,268320,2012
CUSTOMER 1415,64780,2012
CUSTOMER 1416,140527,2012
CUSTOMER 1417,329298,2012
CUSTOMER 1419,117257,2012
CUSTOMER 1420,69147,2012
CUSTOMER 1425,60735,2012
CUSTOMER 1426,15690,2012
CUSTOMER 1427,16832,2012
CUSTOMER 1429,2012098,2012
CUSTOMER 1432,451433,2012
CUSTOMER 1434,0,2012
CUSTOMER 1435,579,2012
CUSTOMER 1437,1494850,2012
CUSTOMER 1438,467432,2012
CUSTOMER 1439,1149807,2012
CUSTOMER 1441,6982,2012
CUSTOMER 1442,0,2012
CUSTOMER 1444,5101,2012
CUSTOMER 1445,801767,2012
CUSTOMER 1446,0,2012
CUSTOMER 1452,240,2012
CUSTOMER 1454,181821,2012
CUSTOMER 1455,347580,2012
CUSTOMER 1456,333958,2012
CUSTOMER 1457,54,2012
CUSTOMER 1460,15972,2012
CUSTOMER 1464,585,2012
CUSTOMER 1468,665405,2012
CUSTOMER 1471,39108,2012
CUSTOMER 1473,2347295,2012
CUSTOMER 1474,491317,2012
CUSTOMER 1475,3801,2012
CUSTOMER 1476,239,2012
CUSTOMER 1477,0,2012
CUSTOMER 1478,8624,2012
CUSTOMER 1479,19487,2012
CUSTOMER 1480,103906,2012
CUSTOMER 1481,1300600,2012
CUSTOMER 1483,2813197,2012
CUSTOMER 1484,535988,2012
CUSTOMER 1485,66193,2012
CUSTOMER 1486,117,2012
CUSTOMER 1487,842014,2012
CUSTOMER 1489,161502,2012
CUSTOMER 1490,228,2012
CUSTOMER 1492,3570290,2012
CUSTOMER 1494,859238,2012
CUSTOMER 1496,318831,2012
CUSTOMER 1498,595425,2012
CUSTOMER 1500,472,2012
CUSTOMER 1501,303279,2012
CUSTOMER 1502,109410,2012
CUSTOMER 1503,24833,2012
CUSTOMER 1504,31,2012
CUSTOMER 1505,2993,2012
CUSTOMER 1506,237697,2012
CUSTOMER 1507,1292913,2012
CUSTOMER 1509,39308,2012
CUSTOMER 1510,17800,2012
CUSTOMER 1513,169183,2012
CUSTOMER 1514,0,2012
CUSTOMER 1517,577322,2012
CUSTOMER 1521,208251,2012
CUSTOMER 1529,103,2012
CUSTOMER 1532,7936625,2012
CUSTOMER 1534,666,2012
CUSTOMER 1536,45893,2012
CUSTOMER 1537,538356,2012
CUSTOMER 1538,910309,2012
CUSTOMER 1539,0,2012
CUSTOMER 1541,84503,2012
CUSTOMER 1542,143054,2012
CUSTOMER 1544,17374,2012
CUSTOMER 1545,34972,2012
CUSTOMER 1546,533716,2012
CUSTOMER 1547,0,2012
CUSTOMER 1548,177115,2012
CUSTOMER 1549,466753,2012
CUSTOMER 1552,8674432,2012
CUSTOMER 1553,1159391,2012
CUSTOMER 1554,2040137,2012
CUSTOMER 1556,2430766,2012
CUSTOMER 1557,52641,2012
CUSTOMER 1558,10749,2012
CUSTOMER 1559,79683,2012
CUSTOMER 1560,437,2012
CUSTOMER 1564,591310,2012
CUSTOMER 1566,4,2012
CUSTOMER 1567,43567,2012
CUSTOMER 1570,105,2012
CUSTOMER 1571,0,2012
CUSTOMER 1572,6100,2012
CUSTOMER 1573,2258285,2012
CUSTOMER 1576,357844,2012
CUSTOMER 1577,10,2012
CUSTOMER 1578,38717,2012
CUSTOMER 1579,0,2012
CUSTOMER 1580,0,2012
CUSTOMER 1585,124035,2012
CUSTOMER 1586,30941,2012
CUSTOMER 1587,373267,2012
CUSTOMER 1588,15182,2012
CUSTOMER 1589,31,2012
CUSTOMER 1590,16359,2012
CUSTOMER 1593,0,2012
CUSTOMER 1595,11,2012
CUSTOMER 1596,48065,2012
CUSTOMER 1597,0,2012
CUSTOMER 1598,0,2012
CUSTOMER 1601,23304,2012
CUSTOMER 1602,2248,2012
CUSTOMER 1603,3,2012
CUSTOMER 1604,21,2012
CUSTOMER 1605,1395,2012
CUSTOMER 1606,42111,2012
CUSTOMER 1609,0,2012
CUSTOMER 1610,0,2012
CUSTOMER 1611,4453,2012
CUSTOMER 1612,40,2012
CUSTOMER 1613,0,2012
CUSTOMER 1614,434,2012
CUSTOMER 1615,32058,2012
CUSTOMER 1616,14816,2012
CUSTOMER 1618,168071,2012
CUSTOMER 1620,34,2012
CUSTOMER 1621,4146,2012
CUSTOMER 1624,60679,2012
CUSTOMER 1625,64760,2012
CUSTOMER 1626,9337,2012
CUSTOMER 1627,4622013,2012
CUSTOMER 1629,48471,2012
CUSTOMER 1630,0,2012
CUSTOMER 1637,2191893,2012
CUSTOMER 1642,419882,2012
CUSTOMER 1646,101,2012
CUSTOMER 1663,24970,2012
CUSTOMER 1664,134,2012
CUSTOMER 1665,540659,2012
CUSTOMER 1667,1912,2012
CUSTOMER 1668,0,2012
CUSTOMER 1669,109867,2012
CUSTOMER 1679,6976651,2012
CUSTOMER 1681,825986,2012
CUSTOMER 1682,28854,2012
CUSTOMER 1683,124,2012
CUSTOMER 1684,118104,2012
CUSTOMER 1685,0,2012
CUSTOMER 1686,0,2012
CUSTOMER 1690,0,2012
CUSTOMER 1692,11061,2012
CUSTOMER 1693,1103999,2012
CUSTOMER 1695,818710,2012
CUSTOMER 1699,11,2012
CUSTOMER 1700,114,2012
CUSTOMER 1702,987,2012
CUSTOMER 1703,0,2012
CUSTOMER 1705,687760,2012
CUSTOMER 1708,46615,2012
CUSTOMER 1709,2258,2012
CUSTOMER 1711,0,2012
CUSTOMER 1712,0,2012
CUSTOMER 1714,16659,2012
CUSTOMER 1715,14765,2012
CUSTOMER 1717,2850146,2012
CUSTOMER 1718,4,2012
CUSTOMER 1719,5,2012
CUSTOMER 1720,0,2012
CUSTOMER 1723,20186,2012
CUSTOMER 1724,5,2012
CUSTOMER 1728,131,2012
CUSTOMER 1730,51,2012
CUSTOMER 1732,19623468,2012
CUSTOMER 1734,59,2012
CUSTOMER 1736,1837246,2012
CUSTOMER 1737,47979,2012
CUSTOMER 1738,352,2012
CUSTOMER 1739,28403,2012
CUSTOMER 1740,23509,2012
CUSTOMER 1742,180487,2012
CUSTOMER 1744,0,2012
CUSTOMER 1747,22,2012
CUSTOMER 1752,139751,2012
CUSTOMER 1753,653210,2012
CUSTOMER 1754,226969,2012
CUSTOMER 1757,225191,2012
CUSTOMER 1758,566645,2012
CUSTOMER 1768,2110,2012
CUSTOMER 1769,145,2012
CUSTOMER 1773,49086677,2012
CUSTOMER 1776,140657,2012
CUSTOMER 1777,928900,2012
CUSTOMER 1778,0,2012
CUSTOMER 1781,3,2012
CUSTOMER 1784,806635,2012
CUSTOMER 1785,111113,2012
CUSTOMER 1786,709253,2012
CUSTOMER 1788,0,2012
CUSTOMER 1789,19051,2012
CUSTOMER 1790,212,2012
CUSTOMER 1791,7865716,2012
CUSTOMER 1792,106687,2012
CUSTOMER 1795,115,2012
CUSTOMER 1796,0,2012
CUSTOMER 1797,0,2012
CUSTOMER 1798,35823,2012
CUSTOMER 1801,136,2012
CUSTOMER 1806,0,2012
CUSTOMER 1807,11250,2012
CUSTOMER 1810,113746,2012
CUSTOMER 1812,0,2012
CUSTOMER 1813,470,2012
CUSTOMER 1815,1034019,2012
CUSTOMER 1817,9806,2012
CUSTOMER 1822,0,2012
CUSTOMER 1823,19458,2012
CUSTOMER 1824,435,2012
CUSTOMER 1826,0,2012
CUSTOMER 1827,0,2012
CUSTOMER 1829,0,2012
CUSTOMER 1831,84,2012
CUSTOMER 1834,101,2012
CUSTOMER 1835,241,2012
CUSTOMER 1836,4489,2012
CUSTOMER 1839,524296,2012
CUSTOMER 1840,67,2012
CUSTOMER 1842,158,2012
CUSTOMER 1843,308703,2012
CUSTOMER 1845,0,2012
CUSTOMER 1846,37710,2012
CUSTOMER 1855,0,2012
CUSTOMER 1858,16022117,2012
CUSTOMER 1859,4368051,2012
CUSTOMER 1860,42236,2012
CUSTOMER 1866,0,2012
CUSTOMER 1869,615763,2012
CUSTOMER 1872,4919,2012
CUSTOMER 1875,20,2012
CUSTOMER 1876,563,2012
CUSTOMER 1879,0,2012
CUSTOMER 1883,151995,2012
CUSTOMER 1884,30746,2012
CUSTOMER 1885,564312,2012
CUSTOMER 1886,324129,2012
CUSTOMER 1887,51382,2012
CUSTOMER 1888,94310,2012
CUSTOMER 1889,231,2012
CUSTOMER 1891,472658,2012
CUSTOMER 1892,243934,2012
CUSTOMER 1898,244865,2012
CUSTOMER 1900,5468,2012
CUSTOMER 1901,72555,2012
CUSTOMER 1904,368519,2012
CUSTOMER 1905,7242,2012
CUSTOMER 1909,6224,2012
CUSTOMER 1910,0,2012
CUSTOMER 1911,0,2012
CUSTOMER 1913,78,2012
CUSTOMER 1914,8419,2012
CUSTOMER 1916,359,2012
CUSTOMER 1921,0,2012
CUSTOMER 1922,9275,2012
CUSTOMER 1924,1952,2012
CUSTOMER 1925,182686,2012
CUSTOMER 1926,15167,2012
CUSTOMER 1928,808079,2012
CUSTOMER 1933,9289,2012
CUSTOMER 1935,242023,2012
CUSTOMER 1937,39719,2012
CUSTOMER 1940,54648,2012
CUSTOMER 1949,400680,2012
CUSTOMER 1950,9488,2012
CUSTOMER 1951,3650,2012
CUSTOMER 1953,31940,2012
CUSTOMER 1954,3862,2012
CUSTOMER 1955,496088,2012
CUSTOMER 1956,0,2012
CUSTOMER 1957,126245,2012
CUSTOMER 1960,0,2012
CUSTOMER 1961,3967261,2012
CUSTOMER 1962,149,2012
CUSTOMER 1968,370705,2012
CUSTOMER 1969,239207,2012
CUSTOMER 1970,100,2012
CUSTOMER 1971,20149,2012
CUSTOMER 1972,0,2012
CUSTOMER 1973,327,2012
CUSTOMER 1975,8230,2012
CUSTOMER 1980,1,2012
CUSTOMER 1989,118597,2012
CUSTOMER 1990,0,2012
CUSTOMER 1991,1,2012
CUSTOMER 1994,3602,2012
CUSTOMER 1995,32551,2012
CUSTOMER 1998,0,2012
CUSTOMER 1999,0,2012
CUSTOMER 2000,41985,2012
CUSTOMER 2001,799,2012
CUSTOMER 2002,58033,2012
CUSTOMER 2003,98228,2012
CUSTOMER 2004,5114129,2012
CUSTOMER 2008,134896,2012
CUSTOMER 2009,4190,2012
CUSTOMER 2011,33,2012
CUSTOMER 2014,226939,2012
CUSTOMER 2015,0,2012
CUSTOMER 2016,54,2012
CUSTOMER 2017,1625976,2012
CUSTOMER 2019,350123,2012
CUSTOMER 2020,47110,2012
CUSTOMER 2022,3688,2012
CUSTOMER 2024,113060,2012
CUSTOMER 2025,5957,2012
CUSTOMER 2027,31932,2012
CUSTOMER 2030,11359,2012
CUSTOMER 2033,139,2012
CUSTOMER 2034,3127,2012
CUSTOMER 2036,6586,2012
CUSTOMER 2041,212221,2012
CUSTOMER 2043,11062,2012
CUSTOMER 2044,183,2012
CUSTOMER 2047,4811,2012
CUSTOMER 2049,1029881,2012
CUSTOMER 2050,44024,2012
CUSTOMER 2052,15,2012
CUSTOMER 2053,102123,2012
CUSTOMER 2054,69,2012
CUSTOMER 2056,273059,2012
CUSTOMER 2058,459595,2012
CUSTOMER 2059,4821,2012
CUSTOMER 2062,7602,2012
CUSTOMER 2064,15839,2012
CUSTOMER 2068,1352,2012
CUSTOMER 2070,316256,2012
CUSTOMER 2072,14,2012
CUSTOMER 2073,1602936,2012
CUSTOMER 2076,47520,2012
CUSTOMER 2078,138700,2012
CUSTOMER 2079,0,2012
CUSTOMER 2083,0,2012
CUSTOMER 2084,3024,2012
CUSTOMER 2086,117202,2012
CUSTOMER 2087,4888695,2012
CUSTOMER 2092,16619,2012
CUSTOMER 2093,142210,2012
CUSTOMER 2094,0,2012
CUSTOMER 2099,170,2012
CUSTOMER 2105,284,2012
CUSTOMER 2106,1058404,2012
CUSTOMER 2107,358,2012
CUSTOMER 2108,0,2012
CUSTOMER 2109,0,2012
